"","NGenes","Direction","PValue","FDR"
"MATZUK_FERTILIZATION",8,"Down",0.150299307921144,0.999827083089274
"BIOCARTA_TNFR2_PATHWAY",16,"Up",0.150778386364239,0.999827083089274
"PID_FGF_PATHWAY",51,"Down",0.151214818991938,0.999827083089274
"REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE",9,"Down",0.151483318114591,0.999827083089274
"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION",10,"Up",0.151969245398611,0.999827083089274
"REACTOME_PYRIMIDINE_METABOLISM",7,"Down",0.152351244068085,0.999827083089274
"SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP",10,"Up",0.152553142438983,0.999827083089274
"GROSS_ELK3_TARGETS_DN",16,"Down",0.153354936978001,0.999827083089274
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_8",8,"Up",0.154392660078361,0.999827083089274
"GRAHAM_CML_QUIESCENT_VS_CML_DIVIDING_DN",6,"Down",0.154488897862135,0.999827083089274
"TSUNODA_CISPLATIN_RESISTANCE_UP",8,"Down",0.15480750571672,0.999827083089274
"REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S",17,"Down",0.155149227821434,0.999827083089274
"MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_UP",6,"Down",0.155670483169464,0.999827083089274
"PIONTEK_PKD1_TARGETS_DN",15,"Down",0.155936948974905,0.999827083089274
"HUMMEL_BURKITTS_LYMPHOMA_UP",19,"Down",0.156077893019593,0.999827083089274
"REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE",10,"Down",0.156846504106641,0.999827083089274
"CHUANG_OXIDATIVE_STRESS_RESPONSE_DN",7,"Down",0.157720900223951,0.999827083089274
"ZHAN_MULTIPLE_MYELOMA_LB_DN",16,"Down",0.15779623445641,0.999827083089274
"REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS",27,"Down",0.158302208690264,0.999827083089274
"FARMER_BREAST_CANCER_CLUSTER_4",7,"Down",0.1583309713139,0.999827083089274
"TIAN_BHLHA15_TARGETS",6,"Down",0.158634908222487,0.999827083089274
"REACTOME_OXYGEN_DEPENDENT_PROLINE_HYDROXYLATION_OF_HYPOXIA_INDUCIBLE_FACTOR_ALPHA",3,"Down",0.158898806207492,0.999827083089274
"CHANGOLKAR_H2AFY_TARGETS_UP",10,"Up",0.159298986144701,0.999827083089274
"REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING",11,"Up",0.159587558627329,0.999827083089274
"LEE_AGING_NEOCORTEX_DN",63,"Up",0.15971387877905,0.999827083089274
"VANDESLUIS_COMMD1_TARGETS_GROUP_4_UP",15,"Down",0.15989202002545,0.999827083089274
"LIU_LIVER_CANCER",19,"Down",0.160625588396015,0.999827083089274
"CROONQUIST_NRAS_VS_STROMAL_STIMULATION_UP",27,"Up",0.160888063013866,0.999827083089274
"KEGG_FOLATE_BIOSYNTHESIS",9,"Up",0.161027093248703,0.999827083089274
"REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN1_SIGNALING",9,"Up",0.161226150411031,0.999827083089274
"BIOCARTA_TCAPOPTOSIS_PATHWAY",10,"Down",0.161583234457145,0.999827083089274
"REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES",3,"Down",0.163121382623479,0.999827083089274
"REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES",22,"Down",0.163929030569073,0.999827083089274
"OHM_METHYLATED_IN_ADULT_CANCERS",22,"Up",0.163969624890041,0.999827083089274
"PID_AR_NONGENOMIC_PATHWAY",28,"Down",0.164267685770436,0.999827083089274
"MAINA_HYPOXIA_VHL_TARGETS_UP",5,"Up",0.164567723442039,0.999827083089274
"DER_IFN_GAMMA_RESPONSE_UP",57,"Down",0.164817391050899,0.999827083089274
"BIOCARTA_AHSP_PATHWAY",10,"Down",0.164941639278886,0.999827083089274
"HOFMANN_MYELODYSPLASTIC_SYNDROM_HIGH_RISK_DN",10,"Up",0.16497630733422,0.999827083089274
"REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX",5,"Down",0.165318633011294,0.999827083089274
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",133,"Down",0.166425088700155,0.999827083089274
"HESSON_TUMOR_SUPPRESSOR_CLUSTER_3P21_3",1,"Down",0.16698469952159,0.999827083089274
"BIOCARTA_PYK2_PATHWAY",27,"Down",0.167585909338251,0.999827083089274
"MATZUK_PREOVULATORY_FOLLICLE",8,"Down",0.167775006452879,0.999827083089274
"CHANDRAN_METASTASIS_TOP50_DN",17,"Down",0.168146651754682,0.999827083089274
"GRAHAM_CML_QUIESCENT_VS_NORMAL_DIVIDING_DN",8,"Down",0.168212195929595,0.999827083089274
"REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",124,"Up",0.16837662190746,0.999827083089274
"TERAMOTO_OPN_TARGETS_CLUSTER_1",4,"Up",0.168490912685774,0.999827083089274
"REACTOME_IL_2_SIGNALING",39,"Down",0.170075326497929,0.999827083089274
"KEGG_ARGININE_AND_PROLINE_METABOLISM",29,"Up",0.170211883013045,0.999827083089274
"ABDULRAHMAN_KIDNEY_CANCER_VHL_DN",3,"Down",0.171656742126036,0.999827083089274
"KANNAN_TP53_TARGETS_UP",38,"Down",0.171661780083773,0.999827083089274
"FRASOR_RESPONSE_TO_ESTRADIOL_UP",24,"Up",0.171930948267844,0.999827083089274
"REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING",9,"Up",0.172457207907023,0.999827083089274
"VARELA_ZMPSTE24_TARGETS_DN",23,"Down",0.172492260758034,0.999827083089274
"BOYAULT_LIVER_CANCER_SUBCLASS_G56_DN",11,"Down",0.173126334898729,0.999827083089274
"BIOCARTA_INFLAM_PATHWAY",26,"Down",0.173564956550792,0.999827083089274
"WESTON_VEGFA_TARGETS",82,"Up",0.173924664954339,0.999827083089274
"PID_IL12_2PATHWAY",62,"Down",0.174769404323724,0.999827083089274
"PASTURAL_RIZ1_TARGETS_DN",4,"Up",0.17508214760634,0.999827083089274
"REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE",10,"Down",0.175240250255393,0.999827083089274
"SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES",37,"Down",0.175290208682085,0.999827083089274
"CHANDRAN_METASTASIS_TOP50_UP",16,"Down",0.175303130233507,0.999827083089274
"OSADA_ASCL1_TARGETS_UP",42,"Up",0.175316626913373,0.999827083089274
"LI_WILMS_TUMOR",18,"Up",0.175449253896792,0.999827083089274
"BASSO_HAIRY_CELL_LEUKEMIA_UP",2,"Up",0.175642904416027,0.999827083089274
"SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX1_UP",6,"Up",0.177139877481476,0.999827083089274
"WANG_THOC1_TARGETS_UP",7,"Down",0.177369380979859,0.999827083089274
"BIOCARTA_CCR3_PATHWAY",20,"Down",0.177492994061322,0.999827083089274
"BIOCARTA_IL4_PATHWAY",10,"Down",0.178182891845829,0.999827083089274
"CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_HD_MTX_DN",9,"Up",0.178355209341337,0.999827083089274
"SIG_CHEMOTAXIS",27,"Up",0.178483537389765,0.999827083089274
"LIU_CDX2_TARGETS_DN",7,"Down",0.178603846671019,0.999827083089274
"NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_UP",52,"Down",0.178634942237844,0.999827083089274
"XU_HGF_SIGNALING_NOT_VIA_AKT1_6HR",13,"Up",0.179056459876983,0.999827083089274
"REACTOME_MTORC1_MEDIATED_SIGNALLING",5,"Down",0.179397885178867,0.999827083089274
"BIOCARTA_GH_PATHWAY",25,"Down",0.179669114384415,0.999827083089274
"REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING",17,"Down",0.180490360424084,0.999827083089274
"REN_BOUND_BY_E2F",46,"Down",0.18201628176395,0.999827083089274
"CHNG_MULTIPLE_MYELOMA_HYPERPLOID_DN",11,"Down",0.182528475368093,0.999827083089274
"BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP",16,"Up",0.18255518136878,0.999827083089274
"SA_G2_AND_M_PHASES",8,"Down",0.182877689711633,0.999827083089274
"ZHAN_MULTIPLE_MYELOMA_SPIKED",18,"Down",0.183432910740185,0.999827083089274
"SIMBULAN_UV_RESPONSE_NORMAL_UP",8,"Up",0.183703268540777,0.999827083089274
"ABDULRAHMAN_KIDNEY_CANCER_VHL_UP",1,"Down",0.183761289355568,0.999827083089274
"DORN_ADENOVIRUS_INFECTION_48HR_DN",31,"Up",0.183794474206592,0.999827083089274
"YANG_BREAST_CANCER_ESR1_BULK_UP",9,"Up",0.183906992531511,0.999827083089274
"LIU_TARGETS_OF_VMYB_VS_CMYB_UP",4,"Down",0.18438832302491,0.999827083089274
"PID_FRA_PATHWAY",35,"Up",0.184633980672302,0.999827083089274
"RANKIN_ANGIOGENIC_TARGETS_OF_VHL_HIF2A_DN",5,"Up",0.184769025719452,0.999827083089274
"BIOCARTA_MET_PATHWAY",29,"Down",0.184933062211858,0.999827083089274
"REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1",7,"Up",0.185604471529237,0.999827083089274
"DASU_IL6_SIGNALING_SCAR_DN",11,"Down",0.186318940053295,0.999827083089274
"TANG_SENESCENCE_TP53_TARGETS_UP",19,"Down",0.187480374297042,0.999827083089274
"SUH_COEXPRESSED_WITH_ID1_AND_ID2_UP",11,"Down",0.187527895389267,0.999827083089274
"KEGG_ALLOGRAFT_REJECTION",36,"Down",0.187690814367392,0.999827083089274
"WANG_RESPONSE_TO_FORSKOLIN_UP",21,"Up",0.187710640947542,0.999827083089274
"BIOCARTA_NFAT_PATHWAY",42,"Down",0.187913428055332,0.999827083089274
"REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT",81,"Down",0.18851987316443,0.999827083089274
"KEGG_ABC_TRANSPORTERS",26,"Down",0.188905566811089,0.999827083089274
"REACTOME_PECAM1_INTERACTIONS",10,"Down",0.18930031582913,0.999827083089274
"MIKKELSEN_MEF_LCP_WITH_H3K27ME3",22,"Down",0.189632295985824,0.999827083089274
"WILCOX_RESPONSE_TO_PROGESTERONE_DN",36,"Up",0.189927735110481,0.999827083089274
"BIOCARTA_DNAFRAGMENT_PATHWAY",9,"Down",0.191593103818297,0.999827083089274
"BIOCARTA_INTEGRIN_PATHWAY",30,"Down",0.191682321222453,0.999827083089274
"FIGUEROA_AML_METHYLATION_CLUSTER_2_UP",13,"Up",0.191764070823399,0.999827083089274
"REACTOME_PYRUVATE_METABOLISM",9,"Down",0.191764671585832,0.999827083089274
"DIERICK_SEROTONIN_FUNCTION_GENES",6,"Down",0.192901936622406,0.999827083089274
"GHO_ATF5_TARGETS_DN",9,"Down",0.193518101385841,0.999827083089274
"DAUER_STAT3_TARGETS_UP",31,"Up",0.193542279116426,0.999827083089274
"REACTOME_SHC_RELATED_EVENTS",14,"Down",0.193747932007148,0.999827083089274
"KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_DN",43,"Down",0.193845783878467,0.999827083089274
"REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK",4,"Up",0.193859993038325,0.999827083089274
"MEDINA_SMARCA4_TARGETS",18,"Up",0.194045810286756,0.999827083089274
"WANG_ADIPOGENIC_GENES_REPRESSED_BY_SIRT1",14,"Down",0.194748448508495,0.999827083089274
"HESS_TARGETS_OF_HOXA9_AND_MEIS1_UP",42,"Up",0.194780991933094,0.999827083089274
"MURAKAMI_UV_RESPONSE_1HR_DN",9,"Down",0.194943771544871,0.999827083089274
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI",6,"Up",0.195365804850201,0.999827083089274
"KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_OLD",8,"Down",0.19562651427136,0.999827083089274
"DORN_ADENOVIRUS_INFECTION_32HR_DN",29,"Up",0.195919525092731,0.999827083089274
"TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_DN",7,"Down",0.196210339887082,0.999827083089274
"KEGG_SMALL_CELL_LUNG_CANCER",72,"Up",0.196339443815293,0.999827083089274
"MILI_PSEUDOPODIA_CHEMOTAXIS_UP",20,"Down",0.197161902589063,0.999827083089274
"BIOCARTA_TH1TH2_PATHWAY",17,"Down",0.197176137699162,0.999827083089274
"SCHUHMACHER_MYC_TARGETS_DN",4,"Down",0.197485172564018,0.999827083089274
"MOOTHA_GLYCOGEN_METABOLISM",8,"Down",0.198247145150251,0.999827083089274
"ZHAN_EARLY_DIFFERENTIATION_GENES_UP",4,"Down",0.198935213072677,0.999827083089274
"PID_FANCONI_PATHWAY",19,"Down",0.198938437068516,0.999827083089274
"REACTOME_PD1_SIGNALING",12,"Down",0.199015209107414,0.999827083089274
"DACOSTA_UV_RESPONSE_VIA_ERCC3_TTD_DN",36,"Down",0.199126077072807,0.999827083089274
"REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS",5,"Down",0.199228729431925,0.999827083089274
"ZEMBUTSU_SENSITIVITY_TO_FLUOROURACIL",3,"Up",0.199506668477939,0.999827083089274
"CAFFAREL_RESPONSE_TO_THC_24HR_3_DN",6,"Up",0.199888011850743,0.999827083089274
"ST_G_ALPHA_S_PATHWAY",9,"Down",0.200165259357736,0.999827083089274
"REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA",3,"Up",0.200366162038212,0.999827083089274
"BIOCARTA_CTCF_PATHWAY",20,"Up",0.20065411297365,0.999827083089274
"KEGG_PROPANOATE_METABOLISM",9,"Down",0.200806227259755,0.999827083089274
"REACTOME_NCAM1_INTERACTIONS",37,"Down",0.200946009652151,0.999827083089274
"FONTAINE_FOLLICULAR_THYROID_ADENOMA_DN",46,"Up",0.202671507174854,0.999827083089274
"KYNG_DNA_DAMAGE_BY_4NQO",19,"Down",0.202944819977043,0.999827083089274
"THILLAINADESAN_ZNF217_TARGETS_DN",3,"Up",0.204498404885148,0.999827083089274
"SCHLESINGER_H3K27ME3_IN_NORMAL_AND_METHYLATED_IN_CANCER",19,"Up",0.204673965299403,0.999827083089274
"OZEN_MIR125B1_TARGETS",9,"Up",0.204837693832887,0.999827083089274
"BIOCARTA_HSP27_PATHWAY",13,"Down",0.20495313789299,0.999827083089274
"LOPEZ_MESOTHELIOMA_SURVIVAL_WORST_VS_BEST_DN",4,"Down",0.204967097399163,0.999827083089274
"BIOCARTA_EGF_PATHWAY",29,"Down",0.205259636469661,0.999827083089274
"REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR",6,"Up",0.205565960336118,0.999827083089274
"HE_PTEN_TARGETS_DN",6,"Up",0.205925655745614,0.999827083089274
"YAO_HOXA10_TARGETS_VIA_PROGESTERONE_DN",16,"Down",0.206309968232839,0.999827083089274
"REACTOME_IL_3_5_AND_GM_CSF_SIGNALING",42,"Down",0.206761122183357,0.999827083089274
"ITO_PTTG1_TARGETS_DN",5,"Down",0.207013065698891,0.999827083089274
"SHIN_B_CELL_LYMPHOMA_CLUSTER_6",11,"Up",0.207159025485203,0.999827083089274
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_9",4,"Down",0.207274819562614,0.999827083089274
"SA_CASPASE_CASCADE",17,"Down",0.207349337109769,0.999827083089274
"FLECHNER_PBL_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP",40,"Up",0.207533500863703,0.999827083089274
"NIKOLSKY_BREAST_CANCER_17P11_AMPLICON",6,"Down",0.207537447217221,0.999827083089274
"PUIFFE_INVASION_INHIBITED_BY_ASCITES_DN",53,"Up",0.20757074855927,0.999827083089274
"PID_IL1_PATHWAY",25,"Up",0.207935915520439,0.999827083089274
"BOWIE_RESPONSE_TO_EXTRACELLULAR_MATRIX",12,"Down",0.20804056099041,0.999827083089274
"REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",121,"Up",0.20819119151532,0.999827083089274
"PETRETTO_LEFT_VENTRICLE_MASS_QTL_CIS_DN",4,"Up",0.208399655353125,0.999827083089274
"CHEN_LVAD_SUPPORT_OF_FAILING_HEART_DN",30,"Up",0.208788054251154,0.999827083089274
"MIKKELSEN_IPS_LCP_WITH_H3K27ME3",5,"Down",0.208796775130967,0.999827083089274
"MENSSEN_MYC_TARGETS",36,"Up",0.208824858177693,0.999827083089274
"PID_ALK1_PATHWAY",24,"Down",0.209034896215793,0.999827083089274
"ZEMBUTSU_SENSITIVITY_TO_NIMUSTINE",11,"Up",0.209278713056701,0.999827083089274
"FOURNIER_ACINAR_DEVELOPMENT_EARLY_DN",5,"Down",0.209482142739832,0.999827083089274
"KAUFFMANN_MELANOMA_RELAPSE_UP",32,"Down",0.209513210075086,0.999827083089274
"REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK",4,"Down",0.209585551195488,0.999827083089274
"CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_DN",59,"Up",0.209739194238463,0.999827083089274
"GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN",42,"Down",0.210101905150048,0.999827083089274
"BIOCARTA_ARF_PATHWAY",16,"Up",0.210272039563635,0.999827083089274
"JIANG_TIP30_TARGETS_DN",18,"Up",0.210333505005684,0.999827083089274
"FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_DN",9,"Down",0.210546582038859,0.999827083089274
"ASTON_MAJOR_DEPRESSIVE_DISORDER_UP",21,"Up",0.210687312344319,0.999827083089274
"STAMBOLSKY_TARGETS_OF_MUTATED_TP53_DN",17,"Down",0.210690322002019,0.999827083089274
"KIM_MYCL1_AMPLIFICATION_TARGETS_UP",7,"Up",0.211115862536415,0.999827083089274
"ST_WNT_CA2_CYCLIC_GMP_PATHWAY",13,"Up",0.211288391248241,0.999827083089274
"REACTOME_IL_RECEPTOR_SHC_SIGNALING",27,"Down",0.211811116370062,0.999827083089274
"STEINER_ERYTHROCYTE_MEMBRANE_GENES",12,"Down",0.212255390465193,0.999827083089274
"HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_DN",42,"Up",0.212335425510148,0.999827083089274
"WIERENGA_PML_INTERACTOME",25,"Up",0.21256882601721,0.999827083089274
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL",5,"Up",0.212649267197504,0.999827083089274
"DE_YY1_TARGETS_UP",9,"Up",0.212954489000496,0.999827083089274
"REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS",4,"Up",0.213091093950697,0.999827083089274
"GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP",6,"Up",0.213122184906672,0.999827083089274
"BIOCARTA_MCALPAIN_PATHWAY",21,"Down",0.21335014165214,0.999827083089274
"CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP",21,"Up",0.213397302271971,0.999827083089274
"MA_PITUITARY_FETAL_VS_ADULT_UP",16,"Down",0.213713696544403,0.999827083089274
"MATTIOLI_MGUS_VS_MULTIPLE_MYELOMA",7,"Up",0.214023402093504,0.999827083089274
"REACTOME_RAP1_SIGNALLING",7,"Up",0.214521341598906,0.999827083089274
"REACTOME_GLYCOSPHINGOLIPID_METABOLISM",18,"Down",0.214573250253947,0.999827083089274
"BROWNE_HCMV_INFECTION_8HR_DN",24,"Down",0.214742545849618,0.999827083089274
"PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_DN",35,"Down",0.215016837986483,0.999827083089274
"REACTOME_G0_AND_EARLY_G1",17,"Up",0.215476341928802,0.999827083089274
"KOHOUTEK_CCNT1_TARGETS",23,"Up",0.215649202848309,0.999827083089274
"FERRANDO_HOX11_NEIGHBORS",17,"Down",0.21674967660934,0.999827083089274
"DOANE_BREAST_CANCER_CLASSES_UP",32,"Down",0.216935602228329,0.999827083089274
"REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS",38,"Up",0.217194756114873,0.999827083089274
"PID_HEDGEHOG_GLI_PATHWAY",30,"Up",0.217575500854622,0.999827083089274
"PID_CDC42_REG_PATHWAY",11,"Up",0.218809013011021,0.999827083089274
"BIOCARTA_EDG1_PATHWAY",24,"Down",0.218809260531708,0.999827083089274
"TAKAYAMA_BOUND_BY_AR",4,"Down",0.218815743716543,0.999827083089274
"YAMASHITA_LIVER_CANCER_STEM_CELL_DN",54,"Up",0.219004601655623,0.999827083089274
"HUANG_FOXA2_TARGETS_DN",24,"Up",0.219223955516383,0.999827083089274
"LI_CISPLATIN_RESISTANCE_DN",18,"Up",0.219440842925343,0.999827083089274
"VERRECCHIA_RESPONSE_TO_TGFB1_C6",4,"Up",0.220036660280922,0.999827083089274
"DUAN_PRDM5_TARGETS",41,"Up",0.22150484469269,0.999827083089274
"BIOCARTA_CACAM_PATHWAY",8,"Down",0.221578247214597,0.999827083089274
"GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_DN",22,"Up",0.221955779621113,0.999827083089274
"BIOCARTA_PDGF_PATHWAY",29,"Down",0.22255821058779,0.999827083089274
"XU_GH1_AUTOCRINE_TARGETS_DN",57,"Up",0.222793724583707,0.999827083089274
"YANG_BREAST_CANCER_ESR1_UP",16,"Down",0.222936812690823,0.999827083089274
"KRISHNAN_FURIN_TARGETS_UP",9,"Up",0.22298177742947,0.999827083089274
"XU_HGF_TARGETS_INDUCED_BY_AKT1_6HR",9,"Up",0.223019744161279,0.999827083089274
"DURCHDEWALD_SKIN_CARCINOGENESIS_DN",119,"Down",0.223076994356417,0.999827083089274
"BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE",20,"Up",0.223367043540006,0.999827083089274
"BIOCARTA_CHEMICAL_PATHWAY",22,"Down",0.223519950130729,0.999827083089274
"TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_UP",36,"Down",0.223557658317564,0.999827083089274
"RAMALHO_STEMNESS_UP",85,"Down",0.223767407289814,0.999827083089274
"MIKKELSEN_MCV6_LCP_WITH_H3K27ME3",11,"Down",0.223800482823039,0.999827083089274
"ZHENG_FOXP3_TARGETS_IN_THYMUS_DN",6,"Up",0.22402142781187,0.999827083089274
"PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP",18,"Up",0.224465472579207,0.999827083089274
"PID_IL27_PATHWAY",21,"Down",0.224960655871046,0.999827083089274
"CHEOK_RESPONSE_TO_MERCAPTOPURINE_DN",8,"Up",0.225064417320373,0.999827083089274
"MELLMAN_TUT1_TARGETS_UP",6,"Up",0.225282184478257,0.999827083089274
"JI_METASTASIS_REPRESSED_BY_STK11",15,"Down",0.225614898555548,0.999827083089274
"REACTOME_ERK_MAPK_TARGETS",13,"Down",0.225702053013128,0.999827083089274
"HOFFMAN_CLOCK_TARGETS_DN",8,"Up",0.225850538837567,0.999827083089274
"REACTOME_SIGNAL_ATTENUATION",11,"Down",0.22606700382373,0.999827083089274
"GOUYER_TATI_TARGETS_DN",10,"Up",0.226794177320862,0.999827083089274
"BIOCARTA_FMLP_PATHWAY",31,"Down",0.226928322368471,0.999827083089274
"PETRETTO_LEFT_VENTRICLE_MASS_QTL_CIS_UP",2,"Down",0.227127645119274,0.999827083089274
"ABBUD_LIF_SIGNALING_1_DN",18,"Down",0.227239146408271,0.999827083089274
"ONO_AML1_TARGETS_UP",18,"Down",0.227994841278642,0.999827083089274
"KUROKAWA_LIVER_CANCER_EARLY_RECURRENCE_DN",10,"Down",0.228380288140052,0.999827083089274
"PASTURAL_RIZ1_TARGETS_UP",4,"Down",0.228501789829212,0.999827083089274
"REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING",9,"Down",0.229262874826306,0.999827083089274
"NIKOLSKY_BREAST_CANCER_7P15_AMPLICON",11,"Up",0.229297671442704,0.999827083089274
"BOYAULT_LIVER_CANCER_SUBCLASS_G23_DN",5,"Down",0.229471533191199,0.999827083089274
"WESTON_VEGFA_TARGETS_3HR",53,"Up",0.230066698757631,0.999827083089274
"CHESLER_BRAIN_QTL_CIS",39,"Down",0.230409983010779,0.999827083089274
"REACTOME_IL1_SIGNALING",22,"Up",0.230550457643279,0.999827083089274
"REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN",12,"Down",0.230561809532893,0.999827083089274
"REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING",15,"Down",0.231051471880513,0.999827083089274
"SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_2",28,"Up",0.231550087765289,0.999827083089274
"WANG_RECURRENT_LIVER_CANCER_DN",8,"Up",0.231618603153275,0.999827083089274
"BIOCARTA_ATRBRCA_PATHWAY",15,"Down",0.231770602872081,0.999827083089274
"ODONNELL_METASTASIS_DN",12,"Up",0.231980835717577,0.999827083089274
"SASAI_TARGETS_OF_CXCR6_AND_PTCH1_UP",7,"Down",0.232123404167745,0.999827083089274
"REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS",25,"Up",0.232629649396483,0.999827083089274
"REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION",15,"Up",0.232815663943975,0.999827083089274
"HAHTOLA_MYCOSIS_FUNGOIDES_UP",9,"Down",0.233057843344343,0.999827083089274
"PID_S1P_S1P4_PATHWAY",13,"Down",0.233400066489504,0.999827083089274
"LINDVALL_IMMORTALIZED_BY_TERT_UP",37,"Down",0.234445434415763,0.999827083089274
"ST_GA12_PATHWAY",22,"Down",0.235018985425475,0.999827083089274
"REACTOME_GLUCOSE_TRANSPORT",12,"Down",0.235045430859727,0.999827083089274
"HOUSTIS_ROS",28,"Up",0.235163062742539,0.999827083089274
"PID_MAPK_TRK_PATHWAY",26,"Down",0.235279337215815,0.999827083089274
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_7",38,"Down",0.235390036157357,0.999827083089274
"NEBEN_AML_WITH_FLT3_OR_NRAS_DN",9,"Down",0.235612469506604,0.999827083089274
"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT",20,"Down",0.236209101547413,0.999827083089274
"REACTOME_P2Y_RECEPTORS",2,"Up",0.236396352713475,0.999827083089274
"BOWIE_RESPONSE_TO_TAMOXIFEN",11,"Down",0.236569675714906,0.999827083089274
"TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_DN",8,"Down",0.237139151797755,0.999827083089274
"LIU_CMYB_TARGETS_DN",3,"Up",0.237712029785016,0.999827083089274
"ST_FAS_SIGNALING_PATHWAY",50,"Down",0.237881433786017,0.999827083089274
"FINETTI_BREAST_CANCER_KINOME_RED",14,"Down",0.237885778758738,0.999827083089274
"REACTOME_MICRORNA_MIRNA_BIOGENESIS",7,"Up",0.237908886584427,0.999827083089274
"REACTOME_REGULATORY_RNA_PATHWAYS",7,"Up",0.237908886584427,0.999827083089274
"BIOCARTA_CLASSIC_PATHWAY",9,"Up",0.23807879456694,0.999827083089274
"BIOCARTA_CDC42RAC_PATHWAY",8,"Down",0.238143012398161,0.999827083089274
"BIOCARTA_IL2_PATHWAY",21,"Down",0.239270393536037,0.999827083089274
"MEISSNER_ES_ICP_WITH_H3K4ME3",8,"Down",0.239372367937599,0.999827083089274
"BONCI_TARGETS_OF_MIR15A_AND_MIR16_1",56,"Down",0.239785633699444,0.999827083089274
