"logFC","logCPM","LR","PValue","FDR","ENTREZID","SYMBOL","GENENAME"
-2.8276407884794,3.82417519016217,39.9107487440297,2.65836267214805e-10,3.43532430379377e-08,"487",NA,NA
-3.20758445930357,5.30765392942299,39.8759746297085,2.7061142975056e-10,3.47691633648277e-08,"28841",NA,NA
-3.2443978244629,4.16300293681778,39.8678533559183,2.7173895136186e-10,3.47691633648277e-08,"2077",NA,NA
-2.68902756011837,3.8483257677715,39.861820815923,2.72579525585106e-10,3.47691633648277e-08,"28244",NA,NA
-2.2978475028687,3.18586373963072,39.5744005483215,3.15795886519321e-10,4.01087882822587e-08,"22495",NA,NA
-8.11744100509114,0.606386449327025,39.5278922551977,3.23407012489871e-10,4.08999304299691e-08,"2568",NA,NA
-2.05476600881102,6.12651411464367,39.5078939359068,3.26735961347481e-10,4.11450949113022e-08,"24194",NA,NA
-3.74014481537704,1.46434568777716,39.4687765858373,3.33346994185962e-10,4.17729957902559e-08,"6856",NA,NA
-2.42863646223829,1.80133533218958,39.461769272196,3.34545331743678e-10,4.17729957902559e-08,"10621",NA,NA
-3.33980142834224,2.9762917520205,39.3701251971513,3.50620453748882e-10,4.35085365290733e-08,"16162","Il12rb2","interleukin 12 receptor, beta 2"
-3.20592516134745,0.603411019848379,39.365871242894,3.51385132647874e-10,4.35085365290733e-08,"6815",NA,NA
-2.65712765870009,3.58865698327317,39.3482872933753,3.54563728855657e-10,4.37191851167727e-08,"2180",NA,NA
-2.12020718126013,5.14645834593351,39.3374599595294,3.56535255514661e-10,4.37798664582795e-08,"9723",NA,NA
-2.07810495989057,3.74487958853274,39.3077512755053,3.62001401465043e-10,4.42673862543595e-08,"5804",NA,NA
-3.65110600968514,0.0126415759103443,39.2109968317752,3.80391714959947e-10,4.61482606610315e-08,"25183",NA,NA
-6.44665310115302,-0.666002243463397,39.208438654237,3.80890440826898e-10,4.61482606610315e-08,"4637",NA,NA
-7.64894097096232,-0.662897725241886,39.2024487678536,3.82060752946735e-10,4.61482606610315e-08,"27919","D16Ium46","DNA segment, Chr 16, Indiana University Medical 46"
-4.32185518380936,-0.818574008313487,39.1786652299181,3.86743246386306e-10,4.65239548386583e-08,"2737",NA,NA
-6.68689648464444,-1.33083124307737,39.1332074752885,3.95853396581754e-10,4.74270832592869e-08,"3752",NA,NA
-8.01291036584998,-0.592372527908127,39.0296203183742,4.1742392412187e-10,4.98097830102359e-08,"28730",NA,NA
-3.21559915523113,2.38750433816461,38.9950205615582,4.24887899157951e-10,5.04968176698042e-08,"14830",NA,NA
-3.58561095712555,0.788352690950511,38.9315717117228,4.38924207608501e-10,5.19563363030335e-08,"10385",NA,NA
-3.8567330875392,-0.161588932282923,38.8938634580995,4.47485083847081e-10,5.27586696664807e-08,"28558",NA,NA
-2.68094703509102,4.01911402127814,38.8280123863585,4.62838021608677e-10,5.43522443391491e-08,"22929",NA,NA
-2.38004211063091,4.14636627407892,38.7705861727714,4.76656595800677e-10,5.55259982430044e-08,"28238",NA,NA
-3.53656941489474,0.370026215165803,38.7643939867732,4.78171087474057e-10,5.55259982430044e-08,"17013",NA,NA
-3.57894947708484,2.1344540878102,38.7632063089832,4.78462121176161e-10,5.55259982430044e-08,"5184",NA,NA
-2.83549127464375,2.47071766990716,38.7218462273856,4.88708560007527e-10,5.64935641261826e-08,"5837",NA,NA
-2.24364836946051,3.4660049739086,38.6394702830236,5.09775316359647e-10,5.86995367199651e-08,"20023",NA,NA
-3.34490435801478,0.182356827529958,38.5737577724679,5.27230649266572e-10,6.04741728827352e-08,"9576",NA,NA
-3.06002455158806,2.27279142295598,38.5046653040363,5.46229558509155e-10,6.24114722971484e-08,"25476",NA,NA
-3.09894783529013,3.90085332491056,38.4523201005759,5.61078396572174e-10,6.38615114990782e-08,"23659",NA,NA
-2.52859572593372,5.86594203652386,38.3201647235551,6.00390271478188e-10,6.80741352638085e-08,"25468",NA,NA
-5.32482561913015,0.0738341866720142,38.2521943168123,6.21671304431012e-10,7.02180111146067e-08,"18043",NA,NA
-4.96249209582193,0.111660289801579,38.1828145428887,6.44172681682828e-10,7.24710299231474e-08,"2695",NA,NA
-2.04015991720508,4.87270910731517,38.1757288421093,6.46516132183655e-10,7.24710299231474e-08,"25139",NA,NA
-2.3597699026265,3.6719518871258,37.9571700388443,7.23148208083924e-10,8.07551883842549e-08,"13479","Dpep1","dipeptidase 1"
-2.37657753559281,4.47781917673998,37.9334209526901,7.32004755795053e-10,8.12271699522069e-08,"17339","Mip","major intrinsic protein of lens fiber"
-5.73685515909361,4.96309618050585,37.9311312912558,7.32864338770629e-10,8.12271699522069e-08,"20212",NA,NA
-6.31660330086901,-2.12944746073331,37.9108600891708,7.40518755019904e-10,8.17692967063582e-08,"20178",NA,NA
-3.53320314247723,1.08130010338905,37.8856195777054,7.50161563040138e-10,8.20181262394395e-08,"8907",NA,NA
-1.7337810701575,3.39726349375472,37.8853874813397,7.50250813263338e-10,8.20181262394395e-08,"9658",NA,NA
-3.46225918725959,-0.17780815150135,37.8832147808721,7.51086818196469e-10,8.20181262394395e-08,"4315",NA,NA
-3.81303176309187,2.6757396011646,37.8274085790154,7.728823512159e-10,8.40878949247505e-08,"4607",NA,NA
-3.2353903261512,1.03831416393821,37.791109226994,7.87398114970196e-10,8.53533788143334e-08,"25033",NA,NA
-2.46813579886631,1.52706425765757,37.7770432838428,7.93096050783911e-10,8.56572679957966e-08,"18922",NA,NA
-6.45641619560859,2.24697982325407,37.7571278599645,8.01234213076353e-10,8.62215420638855e-08,"3717",NA,NA
-2.7751145075468,2.58893467139495,37.704107514896,8.23310170417255e-10,8.82761517143399e-08,"20604","Sst","somatostatin"
-3.4345400368798,-0.885151785196084,37.6489117842479,8.46939132474476e-10,9.03406824981483e-08,"28996",NA,NA
-6.99316062268152,1.56649777882463,37.6429163102465,8.49546297189671e-10,9.03406824981483e-08,"27942","D7Nds1","DNA segment, Chr 7, Nuffield Department of Surgery 1"
-3.03590910139279,0.601188721770393,37.6379239227371,8.51723394619788e-10,9.03406824981483e-08,"18174","Slc11a2","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2"
-4.36842555317164,3.95033454294844,37.5668723268566,8.83320203717905e-10,9.33574813879427e-08,"3715",NA,NA
-3.25186707961811,-1.150661250825,37.5408871834285,8.95166691924682e-10,9.42728395520538e-08,"23362",NA,NA
-2.87982592338103,3.20485494944259,37.4928137772523,9.17504072196924e-10,9.5977171150994e-08,"10566",NA,NA
-8.57196105078739,-0.0423816120022888,37.4921069466943,9.17836631491613e-10,9.5977171150994e-08,"3762",NA,NA
-4.79905520001591,-2.09950539327297,37.4807798176449,9.23182467777807e-10,9.6137955877845e-08,"18345","Olfr46","olfactory receptor 46"
-6.03607484025688,-2.01275452120862,37.4751067593767,9.25871571830697e-10,9.6137955877845e-08,"20206",NA,NA
-6.63502394541913,4.20129604447997,37.438596833576,9.43366401664144e-10,9.76120347008637e-08,"20189",NA,NA
-5.13168093968355,-2.50048599363065,37.4210307537334,9.51901268781702e-10,9.81519660176198e-08,"3319",NA,NA
-3.00979365079091,1.98899570457075,37.3456528463412,9.89411754364091e-10,1.01665493218391e-07,"16936",NA,NA
-2.98308653997953,5.1530545637069,37.2924184613343,1.01679122255632e-09,1.0411731020453e-07,"28093","DYzEms7","DNA segment, Chr Y, repetitive sequence, Elizabeth M. Simpson 7"
-5.58491372131853,-2.50004810744879,37.2215079899925,1.05444373478351e-09,1.07600529115339e-07,"20194","S100a10","S100 calcium binding protein A10 (calpactin)"
-2.27152817810842,4.4204596080178,37.1851324449926,1.07429721766736e-09,1.09249751073643e-07,"17496",NA,NA
-2.75896526939518,2.03365013362804,37.1235324773384,1.10877530477438e-09,1.12369820528042e-07,"4363",NA,NA
-1.86877905220744,4.38026837886287,37.0452079859734,1.15421891503675e-09,1.16576110418712e-07,"3509",NA,NA
-3.26288141045824,-0.809498764090454,36.9902165950475,1.1872346022871e-09,1.19236794943272e-07,"2610",NA,NA
-3.85750973348621,-0.801809215019552,36.9879413952043,1.18862077208344e-09,1.19236794943272e-07,"26029",NA,NA
-2.32406897278462,4.18178298835278,36.9666244093615,1.20168716085694e-09,1.20140297808241e-07,"3506",NA,NA
-1.68425739654498,3.69364237559746,36.9517243859668,1.21090553218495e-09,1.20654301057068e-07,"15185","Hdac6","histone deacetylase 6"
-6.14809573668641,1.69269779085098,36.8935347070894,1.24758970761129e-09,1.2389235643403e-07,"20173",NA,NA
-4.86981499991516,-1.39067786631254,36.7813376264744,1.32149226387816e-09,1.30792376471392e-07,"26767",NA,NA
-3.86636883152994,2.9248642069139,36.7331153731239,1.35458761515279e-09,1.33621037650722e-07,"27317",NA,NA
-3.74465942429058,5.64637646565427,36.5673833490148,1.47478881790953e-09,1.44994769064441e-07,"25765",NA,NA
-7.72098856699594,-1.23454615281055,36.5477978491495,1.48968166886687e-09,1.4597400538668e-07,"7520",NA,NA
-3.08734536637618,0.827870369612375,36.5383130293796,1.49694797156876e-09,1.46201918556549e-07,"933",NA,NA
-6.16119696043279,-1.43330461385194,36.468264192041,1.55172267787127e-09,1.51053056599489e-07,"27991",NA,NA
-3.41336941377397,-0.245972710431035,36.3241650016067,1.67079346496702e-09,1.62110790192685e-07,"11933","Atp1b3","ATPase, Na+/K+ transporting, beta 3 polypeptide"
-3.36677945747371,1.80158112039074,36.2730264814827,1.71521421666124e-09,1.65876909521752e-07,"471",NA,NA
-2.59938791751477,2.72680264143132,36.2108891582128,1.77078341158396e-09,1.70693138433238e-07,"11680",NA,NA
-3.98207925319843,1.7633524109528,36.1619622969157,1.81580424435402e-09,1.74464594166132e-07,"29074",NA,NA
-2.96855503376273,1.64711877068686,36.1285625838212,1.8471940362048e-09,1.7690619130553e-07,"5648",NA,NA
-5.57078618622507,-3.01719753006299,36.1174820117775,1.85772737780339e-09,1.77341052552696e-07,"8025",NA,NA
-3.73453450187523,1.99704541489403,36.0806025294971,1.89322065652216e-09,1.8014816362849e-07,"8026",NA,NA
-1.58025823809817,5.39433094654763,36.0135450683428,1.95950654211607e-09,1.85857939425772e-07,"1473",NA,NA
-2.81069214491916,1.17684626133751,35.976134173284,1.99749176063018e-09,1.88855506940348e-07,"17808",NA,NA
-2.37399855621265,3.57817001685115,35.9164009424225,2.05967644357947e-09,1.94114665588685e-07,"17629","Ms52","minisatellites detected by probe MMS52"
-3.02901874699919,2.8949514956803,35.8916512331594,2.08600647151744e-09,1.95972030195605e-07,"4983",NA,NA
-2.59374027183082,4.04139386294889,35.822834274329,2.16100252898892e-09,2.01179811204848e-07,"4240",NA,NA
-2.97246102444498,2.46208740366324,35.8222664329265,2.1616324569672e-09,2.01179811204848e-07,"11280",NA,NA
-2.84682321027254,1.20682057485833,35.8219426739931,2.16199169731611e-09,2.01179811204848e-07,"20483",NA,NA
-2.66441618060282,1.74604729413627,35.8159668991964,2.16863311507271e-09,2.01179811204848e-07,"26988",NA,NA
-4.59628896312524,1.48892183695019,35.6864199420273,2.317740565071e-09,2.14283844602491e-07,"28527",NA,NA
-2.95219896592526,0.532236038855191,35.6808547948192,2.32437110524109e-09,2.14283844602491e-07,"2881",NA,NA
-4.92443254987646,-1.87994006585876,35.6049237974955,2.41675903944403e-09,2.22109162280333e-07,"16128",NA,NA
-2.37202746717026,2.13377686830577,35.5276004207507,2.5146211797513e-09,2.30387568335543e-07,"20586","Smarca4","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
-1.91884046299079,3.11704656796334,35.4888435270643,2.56515583716896e-09,2.34292150275744e-07,"5065",NA,NA
-2.21047898103319,2.78239944622629,35.4108623229926,2.66993722738987e-09,2.43112161138918e-07,"13421","Dnase1l3","deoxyribonuclease 1-like 3"
-3.77987207524433,1.05777582596519,35.3769631445455,2.71681316410801e-09,2.46621631795854e-07,"19086","Prkar1b-rs","protein kinase, cAMP dependent regulatory, type I beta, related sequence"
-2.3546622838775,4.52650560987189,35.3201571091677,2.79721978991774e-09,2.52791879389579e-07,"28249",NA,NA
-2.23792274088497,6.2879948965671,35.3169220706442,2.80186991652694e-09,2.52791879389579e-07,"29475",NA,NA
-3.25852977555215,3.27019263030523,35.2335596099533,2.92440421563415e-09,2.63045270374655e-07,"26340",NA,NA
-4.00255745664069,-0.426137536650309,35.2235860811309,2.93941918562672e-09,2.63302774021652e-07,"26022",NA,NA
-2.78907827884523,-0.517061375277861,35.2198511220438,2.94506194712151e-09,2.63302774021652e-07,"12369","Casp7","caspase 7"
-2.61545509792775,0.500832059762484,35.1896679794808,2.99106236641456e-09,2.66609965690681e-07,"3835",NA,NA
-1.84651999732724,5.13807399055606,35.1623881756514,3.0332566901499e-09,2.69559054749567e-07,"173",NA,NA
-3.43151704285072,1.68980799076933,35.1441045509622,3.06186951843416e-09,2.71287139697671e-07,"4610",NA,NA
-3.32344868824885,0.463980052720801,35.1186775183627,3.10211123863565e-09,2.7403217279088e-07,"5895",NA,NA
-6.2724212983887,0.428934228085243,35.0994808764588,3.13284301723657e-09,2.75923283955601e-07,"19016","Pparg","peroxisome proliferator activated receptor gamma"
-5.86268311098736,0.561415222342501,34.9521986391996,3.37899631925163e-09,2.96719994289654e-07,"9465",NA,NA
-5.97897038558725,-0.269678385904902,34.9321665333539,3.4139397096263e-09,2.98901532032459e-07,"19996",NA,NA
-1.70334067806694,4.65096787896757,34.9146112486517,3.44486000884059e-09,3.00719003662595e-07,"11044",NA,NA
-3.18278023193823,-0.57606018779475,34.8997050696805,3.47133447013368e-09,3.02138826396076e-07,"9031",NA,NA
-3.45590135758192,1.00551986455874,34.830695235045,3.59658102426975e-09,3.12122059387727e-07,"4238",NA,NA
-4.61834317607312,-2.04428333174502,34.8107658277704,3.63358614715652e-09,3.1423113404062e-07,"1016",NA,NA
-3.31376932469813,-0.772403978216706,34.8061983032917,3.64212073719909e-09,3.1423113404062e-07,"3163",NA,NA
-3.23272591758232,-0.946826556325661,34.7455426488152,3.75737995577212e-09,3.23232979741757e-07,"24681",NA,NA
-2.88940344990863,3.08717775213608,34.6509519864811,3.94445626899194e-09,3.38342882226894e-07,"15636",NA,NA
-2.36468691702923,2.02359225258398,34.6423472429221,3.96193031032989e-09,3.38859548189574e-07,"23736",NA,NA
-2.9363912420712,2.12707463953523,34.5996702145518,4.04974892671578e-09,3.45372391897119e-07,"27670","D11Moh23","DNA segment, Chr 11, KL Mohlke 23"
-1.54873371478566,6.31914921146794,34.5208739614875,4.2170462949256e-09,3.5860646840728e-07,"12382",NA,NA
-2.87781373789249,2.15365759920278,34.501891905141,4.2583721916433e-09,3.61083118244413e-07,"22741",NA,NA
-3.11087785959649,2.33583255565413,34.4709467537571,4.32661429617964e-09,3.65821419619555e-07,"1237",NA,NA
-6.40629455601821,-2.03595861622229,34.4365029762546,4.40386050032441e-09,3.69817941878427e-07,"3480",NA,NA
-3.43654349896865,-0.787140307142562,34.4341259301769,4.40924210933552e-09,3.69817941878427e-07,"2196",NA,NA
-1.48981062412334,3.45628006482245,34.433185935938,4.41137206376795e-09,3.69817941878427e-07,"28313",NA,NA
-2.88144940238415,0.217063476747962,34.3828696231386,4.52690154763854e-09,3.78431066382111e-07,"15141","Hc10","heterochromatin, Chr 10"
-3.1423775888066,0.253818913234913,34.3138210122362,4.69038980466675e-09,3.9099353659015e-07,"18172",NA,NA
-3.255278361931,-0.584929531530234,34.2114907748068,4.94361831339956e-09,4.10945215585486e-07,"12390","Cav2","caveolin 2"
-3.56033170343584,-2.26519150620605,34.1981476682526,4.97763109133744e-09,4.12613548700137e-07,"20014","Rpn2","ribophorin II"
-3.61619649207186,1.12776281690989,34.1472347762645,5.10957977728196e-09,4.22368140639958e-07,"5798",NA,NA
-6.00087179316441,0.293641040348949,34.0887268540812,5.26554368694597e-09,4.33710575257546e-07,"20265","Scn1a","sodium channel, voltage-gated, type I, alpha"
-6.73787805017385,-2.78920267135794,34.0848274828135,5.27610607551504e-09,4.33710575257546e-07,"20261",NA,NA
-3.87520405307808,3.1690344654995,34.0484504574182,5.37567006667113e-09,4.40670925991687e-07,"2084",NA,NA
-2.99186295799953,0.956954986567566,34.0134944817815,5.47311705070168e-09,4.47419759340925e-07,"22047",NA,NA
-3.22693819859994,-0.0146153270475629,33.9697285511337,5.59762150745278e-09,4.56337226639256e-07,"13512","Dsg3","desmoglein 3"
-4.00514540026096,-2.45226718832754,33.8920466542384,5.82563609411046e-09,4.73621013552228e-07,"19245","Ptp4a3","protein tyrosine phosphatase 4a3"
-2.31261343310469,3.08509492438432,33.829816584403,6.01498884778384e-09,4.87382513822064e-07,"17485",NA,NA
-6.5209865379723,4.07244747011314,33.825663045522,6.02784442465702e-09,4.87382513822064e-07,"3745",NA,NA
-1.89645990740112,3.37690099685884,33.8146378717979,6.0621019480317e-09,4.88816847270033e-07,"28256","D10Jhu45","DNA segment, Chr 10, Johns Hopkins University 45"
-1.42594101094726,4.69709819814291,33.7974479826744,6.11590395076471e-09,4.91815069605924e-07,"27313",NA,NA
-2.54754515066838,5.14210115695256,33.7501414538431,6.26644870573922e-09,5.02555600403634e-07,"22001",NA,NA
-3.2719596618718,1.56920003597085,33.6477529232491,6.60511359149594e-09,5.28284125711188e-07,"62",NA,NA
-3.60949159797529,-2.95479427074189,33.5992911993709,6.77173989530261e-09,5.40151209492426e-07,"26544",NA,NA
-2.92138501523659,2.19027733203532,33.5881102989064,6.81077713417566e-09,5.41804644439947e-07,"223",NA,NA
-6.8078372927065,-2.87529894159369,33.5729376416652,6.86411196907137e-09,5.44583553621257e-07,"25945",NA,NA
-2.81513737025537,0.476213256600886,33.5643929510837,6.89433212278082e-09,5.45518637725809e-07,"28474",NA,NA
-5.56894182683593,9.75095246862144,33.4790076414714,7.20373226575175e-09,5.68480130507711e-07,"20162",NA,NA
-6.75119942033464,0.90985159693532,33.4676474507459,7.24593165283169e-09,5.70289509048532e-07,"27984","Efhd2","EF hand domain containing 2"
-5.22917256258401,0.479364583853457,33.4574802352205,7.28390943266653e-09,5.71017240309454e-07,"6917",NA,NA
-1.22795911213752,4.61926478661416,33.4548492657512,7.29376936562612e-09,5.71017240309454e-07,"18727","Pira4","paired-Ig-like receptor A4"
-4.94385569041702,-1.15787438015551,33.4284716499902,7.39336509810962e-09,5.77287212000945e-07,"28247",NA,NA
-5.22845537341577,3.11140662997984,33.3999336834162,7.50265235785136e-09,5.83866060896821e-07,"20172",NA,NA
-2.25530270153436,2.79637405858066,33.3961971853248,7.51708070157431e-09,5.83866060896821e-07,"17340",NA,NA
-3.90053474078647,-2.24632346741179,33.3416633009266,7.73085156802994e-09,5.98701950339383e-07,"19249","Ptpn13","protein tyrosine phosphatase, non-receptor type 13"
-6.19100485753668,0.0963471920580769,33.3372162019134,7.74855023079727e-09,5.98701950339383e-07,"20260",NA,NA
-5.74799171052591,-3.11547338830117,33.3139495904343,7.84181090482507e-09,6.03058265117539e-07,"18183","Nrg3","neuregulin 3"
-3.22652940319755,1.54556738008255,33.3085154127103,7.86375443339379e-09,6.03058265117539e-07,"9203",NA,NA
